text_id,strategy,voice_preservation,meaning_preservation,accessibility,comment,parse_success,raw_output
CT0262,persona3,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice, but it retains the interpretative framing and authority in its claims."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, though some nuances and contextual richness are slightly diminished."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is effectively simplified for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}"
CT0263,lexical,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text simplifies the tone and uses more casual language, which detracts from the original's professional voice. However, it retains the interpretative framing of Manifest Destiny and its implications."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances in the original's context are slightly diminished due to simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for a broader audience, enhancing clarity and comprehension without losing essential content."", ""accessibility"": 5}"
CT0263,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text simplifies the tone and structure, making it feel less formal and authoritative, which detracts from the original curatorial voice. However, it retains the interpretative framing and thematic connections."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances and contextual details are slightly less emphasized, which may affect depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible, making it suitable for a broader audience while maintaining essential content."", ""accessibility"": 5}"
CT0263,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 5, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more accessible. The domain-specific vocabulary is mostly preserved, maintaining the author's authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes, facts, and contextual details are accurately preserved, ensuring the original meaning is intact."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text simplifies language and structure appropriately for the intended audience while retaining essential content."", ""accessibility"": 4}"
CT0263,persona3,4.0,5.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and authoritative voice, though it simplifies some language. The interpretative framing remains consistent with the original."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved accurately, with only minor contextual details slightly simplified."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is clear and accessible for the intended audience, with appropriate simplifications that do not compromise understanding."", ""accessibility"": 5}"
CT0264,lexical,3.0,4.0,4.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text simplifies the tone and introduces some casual language, which detracts from the original's professional voice. However, it retains the interpretative framing of the work."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are preserved, but some nuances in the original's context are slightly diminished due to simplification."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 3, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The language is simplified for better comprehension, but some domain-specific terms could be better explained for clarity."", ""accessibility"": 4}"
CT0264,persona1,3.0,4.0,5.0,,True,"{""voice_professional_tone"": 3, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 3, ""voice_narrative_authority"": 3, ""voice_rationale"": ""The adapted text shifts to a more conversational tone, which detracts from the original's professional voice. While the interpretative framing is mostly preserved, the overall authority is diminished."", ""voice_preservation"": 3, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are retained, but some contextual nuances are lost, affecting the depth of understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The text is highly accessible, using clear language and structure appropriate for the intended audience, while still conveying essential content."", ""accessibility"": 5}"
CT0264,persona2,4.0,5.0,4.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly less formal than the original. The domain-specific vocabulary is mostly preserved, maintaining the author's authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 5, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""All central themes, facts, and contextual details are accurately retained, ensuring the same understanding as the original."", ""meaning_preservation"": 5, ""accessibility_language_simplicity"": 4, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 4, ""accessibility_audience_appropriateness"": 4, ""accessibility_rationale"": ""The text simplifies language and structure appropriately for the intended audience while maintaining essential content."", ""accessibility"": 4}"
CT0264,persona3,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it is slightly more conversational. Domain-specific terms are mostly preserved, maintaining the author's authority."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while retaining essential content."", ""accessibility"": 5}"
CT0265,lexical,4.0,4.0,5.0,,True,"{""voice_professional_tone"": 4, ""voice_interpretative_framing"": 4, ""voice_domain_expertise"": 4, ""voice_narrative_authority"": 4, ""voice_rationale"": ""The adapted text retains a professional tone and interpretative framing, though it simplifies some language. The author's authority is mostly preserved, but slight shifts in phrasing may affect the original's intellectual presence."", ""voice_preservation"": 4, ""meaning_main_ideas"": 5, ""meaning_factual_accuracy"": 5, ""meaning_information_retention"": 4, ""meaning_distortion_avoidance"": 5, ""meaning_rationale"": ""The central themes and factual details are accurately conveyed, with only minor omissions that do not significantly impact understanding."", ""meaning_preservation"": 4, ""accessibility_language_simplicity"": 5, ""accessibility_terminology"": 4, ""accessibility_sentence_clarity"": 5, ""accessibility_audience_appropriateness"": 5, ""accessibility_rationale"": ""The language is simplified effectively for the intended audience, enhancing clarity while maintaining essential content."", ""accessibility"": 5}"
